platform,sp,date,longitude,latitude,size,bhv,type,time,mode,year,inkfs,valid
BCCSN,FW,2015-03-15,-128.9168333,52.40666667,1,NA,NA,NA,boat,2015,FALSE,TRUE
BCCSN,FW,2011-09-15,-128.8843333,53.30128333,1,NA,NA,NA,boat,2011,TRUE,FALSE
BCCSN,FW,2003-08-15,-128.4666667,52.55,NA,NA,NA,NA,boat,2003,FALSE,TRUE
BCCSN,FW,2009-03-15,-128.4603833,52.4468,1,NA,NA,NA,boat,2009,FALSE,TRUE
BCCSN,FW,2004-08-15,-128.373,53.485,2,NA,NA,NA,boat,2004,TRUE,TRUE
Wall,FW,2019-06-15,-129.410113512758,52.873852958416,1,Active,-1,09:05:01,land,2019,TRUE,TRUE
Wall,FW,2019-06-16,-129.360158407716,52.9034531213831,1,Active,-1,09:10:19,land,2019,TRUE,TRUE
Wall,FW,2019-07-07,-129.35652016421,52.8688251481593,1,Resting,-1,17:16:31,land,2019,TRUE,TRUE
Wall,FW,2019-07-10,-129.347573300747,52.862645441027,1,Travel-W,-1,16:13:23,land,2019,TRUE,TRUE
Wall,FW,2019-07-11,-129.361543137215,52.8664983516973,2,Active,-1,10:05:57,land,2019,TRUE,TRUE
Wall,FW,2019-07-12,-129.378000075008,52.8626941267414,1,Active,-1,12:07:51,land,2019,TRUE,TRUE
Wall,FW,2019-07-13,-129.356914693481,52.8799329452489,1,Active,-1,14:16:57,land,2019,TRUE,TRUE
Wall,FW,2019-07-15,-129.344559088006,52.8600789702118,2,Active,-1,08:21:58,land,2019,TRUE,TRUE
Wall,FW,2019-07-15,-129.345845901503,52.8622516725797,1,Active,-1,11:17:03,land,2019,TRUE,TRUE
Wall,FW,2019-07-15,-129.406202185516,52.8744151039308,1,Active,-1,19:15:46,land,2019,TRUE,TRUE
Wall,FW,2019-07-15,-129.414483603417,52.874810913241,1,Active,-1,19:16:24,land,2019,TRUE,TRUE
Wall,FW,2019-07-16,-129.357459093931,52.8766299830045,2,Travel-E,-1,06:26:45,land,2019,TRUE,TRUE
Wall,FW,2019-07-16,-129.365132137228,52.874235927637,2,Active,-1,07:13:35,land,2019,TRUE,TRUE
Wall,FW,2019-07-16,-129.374294881153,52.864745882373,5,Active,-1,08:22:53,land,2019,TRUE,TRUE
Wall,FW,2019-07-16,-129.345574557276,52.8610182378163,2,Active,-1,09:17:31,land,2019,TRUE,TRUE
Wall,FW,2019-07-16,-129.346347560447,52.8601464597813,1,Active,-1,09:20:10,land,2019,TRUE,TRUE
Wall,FW,2019-07-16,-129.345169197817,52.871571128458,3,Active,-1,10:17:45,land,2019,TRUE,TRUE
Wall,FW,2019-07-16,-129.339264862534,52.8606323010167,2,Active,-1,12:04:28,land,2019,TRUE,TRUE
Wall,FW,2019-07-16,-129.345145921962,52.8601099767243,3,Active,-1,12:05:13,land,2019,TRUE,TRUE
Wall,FW,2019-07-17,-129.347726570444,52.8620662577123,2,Active,-1,17:11:57,land,2019,TRUE,TRUE
Wall,FW,2019-07-17,-129.344501814759,52.8608783438827,1,Active,-1,18:02:04,land,2019,TRUE,TRUE
Wall,FW,2019-07-17,-129.375507544287,52.8802591643895,1,Active,-1,19:18:38,land,2019,TRUE,TRUE
Wall,FW,2019-07-17,-129.346131948748,52.869550974254,3,Travel-W,-1,20:01:37,land,2019,TRUE,TRUE
Wall,FW,2019-07-17,-129.348583068429,52.8675842981327,2,Active,-1,21:07:46,land,2019,TRUE,TRUE
Wall,FW,2019-07-18,-129.352406453717,52.862777198059,2,Active,-1,06:15:46,land,2019,TRUE,TRUE
Wall,FW,2019-07-18,-129.358103002077,52.8633713576963,5,Active,-1,06:22:53,land,2019,TRUE,TRUE
Wall,FW,2019-07-18,-129.350868715463,52.8586857958935,6,Travel-W,-1,06:58:06,land,2019,TRUE,FALSE
Wall,FW,2019-07-18,-129.355739636626,52.8594988875962,2,Active,-1,07:06:22,land,2019,TRUE,TRUE
Wall,FW,2019-07-18,-129.353338792959,52.8588267715119,2,Active,-1,07:59:32,land,2019,TRUE,TRUE
Wall,FW,2019-07-18,-129.364835904085,52.8815688158859,1,Active,-1,20:10:50,land,2019,TRUE,TRUE
Wall,FW,2019-07-19,-129.37930450861,52.8920638914267,1,Active,-1,08:19:07,land,2019,TRUE,TRUE
Wall,FW,2019-07-20,-129.351892465598,52.8635043353938,2,Active,-1,06:13:10,land,2019,TRUE,TRUE
Wall,FW,2019-07-20,-129.354407042475,52.8676330712496,1,Active,-1,06:17:00,land,2019,TRUE,TRUE
Wall,FW,2019-07-20,-129.34820631992,52.8845412984771,3,Active,-1,06:20:28,land,2019,TRUE,TRUE
Wall,FW,2019-07-20,-129.352633727873,52.9044356037794,2,Active,-1,07:05:32,land,2019,TRUE,TRUE
Wall,FW,2019-07-20,-129.359656696044,52.8782759346558,5,Active,-1,09:15:49,land,2019,TRUE,TRUE
Wall,FW,2019-07-20,-129.372608945083,52.8747470528336,1,Active,-1,09:20:43,land,2019,TRUE,TRUE
Wall,FW,2019-07-20,-129.342490191478,52.8644296676447,3,Travel-E,-1,10:16:41,land,2019,TRUE,TRUE
Wall,FW,2019-07-20,-129.341165078182,52.8632070870956,3,Active,-1,11:04:41,land,2019,TRUE,TRUE
Wall,FW,2019-07-20,-129.345126434492,52.8647973414756,1,Active,-1,11:06:47,land,2019,TRUE,TRUE
Wall,FW,2019-07-20,-129.36738662471,52.8679056525918,1,Active,-1,11:12:10,land,2019,TRUE,TRUE
Wall,FW,2019-07-20,-129.351368569645,52.863572754365,2,Active,-1,12:09:06,land,2019,TRUE,TRUE
Wall,FW,2019-07-20,-129.377394927152,52.8816167465428,1,Active,-1,12:14:48,land,2019,TRUE,TRUE
Wall,FW,2019-07-20,-129.346483707612,52.8671234743093,1,Active,-1,12:16:43,land,2019,TRUE,TRUE
Wall,FW,2019-07-20,-129.358930885049,52.8659005365668,1,Active,-1,13:17:45,land,2019,TRUE,TRUE
Wall,FW,2019-07-22,-129.37314261167,52.8651376651128,3,Active,-1,06:13:25,land,2019,TRUE,TRUE
Wall,FW,2019-07-22,-129.33282934863,52.8873699808733,1,Active,-1,10:18:55,land,2019,TRUE,TRUE
Wall,FW,2019-07-22,-129.394320203796,52.8635717040375,1,Active,-1,11:01:26,land,2019,TRUE,TRUE
Wall,FW,2019-07-22,-129.34474217278,52.8646847223467,3,Active,-1,17:25:30,land,2019,TRUE,TRUE
Wall,FW,2019-07-23,-129.34928795967,52.8662321586993,2,Active,-1,08:18:34,land,2019,TRUE,TRUE
Wall,FW,2019-07-23,-129.379073742552,52.8991908785921,6,Active,-1,09:08:27,land,2019,TRUE,TRUE
Wall,FW,2019-07-23,-129.391109020466,52.8515470356096,2,Travel-S,-1,10:11:32,land,2019,TRUE,TRUE
Wall,FW,2019-07-24,-129.392709879513,52.8799331568628,1,Active,-1,06:15:48,land,2019,TRUE,TRUE
Wall,FW,2019-07-24,-129.369297956918,52.8820112571656,1,Active,-1,07:08:44,land,2019,TRUE,TRUE
Wall,FW,2019-07-24,-129.353176588647,52.8598702034519,1,Active,-1,10:06:13,land,2019,TRUE,TRUE
Wall,FW,2019-07-24,-129.351294933864,52.8587332229427,1,Active,-1,11:05:21,land,2019,TRUE,FALSE
Wall,FW,2019-07-24,-129.401406856496,52.8531797250887,1,Active,-1,11:09:40,land,2019,TRUE,TRUE
Wall,FW,2019-07-24,-129.387050712512,52.8558928727384,1,Active,-1,11:10:35,land,2019,TRUE,TRUE
Wall,FW,2019-07-25,-129.354492276237,52.8609304058295,2,Active,-1,11:06:37,land,2019,TRUE,TRUE
Wall,FW,2019-07-26,-129.348372814165,52.8644018475636,1,Active,-1,09:02:53,land,2019,TRUE,TRUE
Wall,FW,2019-07-26,-129.345103737553,52.8645626912134,1,Active,-1,09:15:18,land,2019,TRUE,TRUE
Wall,FW,2019-07-26,-129.349679387662,52.8608096213525,1,Active,-1,10:00:15,land,2019,TRUE,TRUE
Wall,FW,2019-07-26,-129.34840788923,52.8624842952214,2,Active,-1,10:06:38,land,2019,TRUE,TRUE
Wall,FW,2019-07-26,-129.355888668763,52.861853644208,1,Travel-E,-1,13:07:51,land,2019,TRUE,TRUE
Wall,FW,2019-07-26,-129.357663695492,52.8760956028914,1,Active,-1,15:09:05,land,2019,TRUE,TRUE
Wall,FW,2019-07-26,-129.350222837159,52.8629573715018,1,Active,-1,17:13:58,land,2019,TRUE,TRUE
Wall,FW,2019-07-26,-129.365515119355,52.8683049420544,1,Active,-1,18:05:35,land,2019,TRUE,TRUE
Wall,FW,2019-07-26,-129.345303434535,52.8627128040667,3,Travel-E,-1,18:10:55,land,2019,TRUE,TRUE
Wall,FW,2019-07-26,-129.371313277081,52.8717503509862,1,Active,-1,18:15:51,land,2019,TRUE,TRUE
Wall,FW,2019-07-26,-129.353763830662,52.8686040542803,2,Active,-1,20:08:37,land,2019,TRUE,TRUE
Wall,FW,2019-07-27,-129.348109890135,52.8611216997841,1,Active,-1,06:07:32,land,2019,TRUE,TRUE
Wall,FW,2019-07-27,-129.345547125327,52.8615151493264,1,Active,-1,06:17:39,land,2019,TRUE,TRUE
Wall,FW,2019-07-27,-129.346155595712,52.8610773408727,1,Active,-1,07:09:32,land,2019,TRUE,TRUE
Wall,FW,2019-07-27,-129.347409352696,52.8602784400467,2,Active,-1,10:07:35,land,2019,TRUE,TRUE
Wall,FW,2019-08-15,-129.350720664,52.8608955927712,3,Active,-1,06:04:26,land,2019,TRUE,TRUE
Wall,FW,2019-08-15,-129.351569000101,52.8615283139252,4,Active,-1,06:05:56,land,2019,TRUE,TRUE
Wall,FW,2019-08-15,-129.350785880171,52.8591423452414,3,Feeding,-1,07:04:47,land,2019,TRUE,TRUE
Wall,FW,2019-08-15,-129.35123619888,52.8587003741319,1,Active,-1,07:05:30,land,2019,TRUE,FALSE
Wall,FW,2019-08-15,-129.350054556742,52.8588157896496,2,Feeding,-1,07:09:34,land,2019,TRUE,FALSE
Wall,FW,2019-08-15,-129.350284357212,52.8581065197448,3,Active,-1,09:58:10,land,2019,TRUE,FALSE
Wall,FW,2019-08-15,-129.351126105213,52.8592254066734,2,Active,-1,09:59:59,land,2019,TRUE,TRUE
Wall,FW,2019-08-15,-129.352746487071,52.8604988211153,2,Active,-1,13:14:05,land,2019,TRUE,TRUE
Wall,FW,2019-08-15,-129.351819027759,52.860569724177,1,Travel-N,-1,14:12:28,land,2019,TRUE,TRUE
Wall,FW,2019-08-15,-129.362082260411,52.867496733795,1,Active,-1,15:08:25,land,2019,TRUE,TRUE
Wall,FW,2019-08-15,-129.351034294606,52.8587765533436,1,Active,-1,17:05:20,land,2019,TRUE,FALSE
Wall,FW,2019-08-15,-129.370378141589,52.8694247724795,1,Active,-1,17:08:23,land,2019,TRUE,TRUE
Wall,FW,2019-08-15,-129.380190669857,52.8697320934391,1,Active,-1,20:08:50,land,2019,TRUE,TRUE
Wall,FW,2019-08-16,-129.362534589543,52.8573338321629,6,Active,-1,07:02:12,land,2019,TRUE,TRUE
Wall,FW,2019-08-16,-129.350806215988,52.8590928540058,2,Active,-1,08:01:53,land,2019,TRUE,TRUE
Wall,FW,2019-08-16,-129.360379142877,52.8651590652133,1,Active,-1,12:03:43,land,2019,TRUE,TRUE
Wall,FW,2019-08-16,-129.375462963435,52.870656387858,1,Active,-1,18:12:26,land,2019,TRUE,TRUE
Wall,FW,2019-08-17,-129.34885152437,52.8613665230351,1,Travel-E,-1,08:26:04,land,2019,TRUE,TRUE
Wall,FW,2019-08-17,-129.372804750294,52.8639165621599,3,Active,-1,14:02:40,land,2019,TRUE,TRUE
Wall,FW,2019-08-17,-129.347039971648,52.8601245552753,1,Active,-1,16:05:38,land,2019,TRUE,TRUE
Wall,FW,2019-08-17,-129.344313023523,52.8625727940057,1,Active,-1,19:04:44,land,2019,TRUE,TRUE
Wall,FW,2019-08-20,-129.323700561488,52.852467369973,1,Travel-E,-1,11:12:30,land,2019,TRUE,TRUE
Wall,FW,2019-08-20,-129.360203012883,52.8580542562687,1,Active,-1,13:57:44,land,2019,TRUE,TRUE
Wall,FW,2019-08-20,-129.358971467666,52.8595034965101,1,Active,-1,14:01:16,land,2019,TRUE,TRUE
Wall,FW,2019-08-21,-129.321214012829,52.8720663837651,1,Active,-1,11:05:55,land,2019,TRUE,TRUE
Wall,FW,2019-08-21,-129.346398205217,52.8616771622335,1,Active,-1,11:16:09,land,2019,TRUE,TRUE
Wall,FW,2019-08-21,-129.348128948061,52.8617548141416,1,Travel-W,-1,12:58:03,land,2019,TRUE,TRUE
Wall,FW,2019-08-21,-129.347082116003,52.8629938351741,1,Travel-W,-1,12:59:11,land,2019,TRUE,TRUE
Wall,FW,2019-08-21,-129.346166864117,52.8607853823949,1,Travel-E,-1,13:05:21,land,2019,TRUE,TRUE
Wall,FW,2019-08-21,-129.31320148762,52.8571947150342,1,Active,-1,13:08:34,land,2019,TRUE,TRUE
Wall,FW,2019-08-21,-129.358955784111,52.8749421024783,1,Active,-1,14:00:44,land,2019,TRUE,TRUE
Wall,FW,2019-08-21,-129.356746356535,52.8627128542788,1,Active,-1,14:13:45,land,2019,TRUE,TRUE
Wall,FW,2019-08-21,-129.348012528641,52.861864953782,3,Active,-1,14:14:42,land,2019,TRUE,TRUE
Wall,FW,2019-08-21,-129.34702800428,52.860781354824,2,Active,-1,15:09:53,land,2019,TRUE,TRUE
Wall,FW,2019-08-21,-129.352272863507,52.8617736424641,1,Active,-1,18:00:05,land,2019,TRUE,TRUE
Wall,FW,2019-08-21,-129.349321569574,52.860622829615,2,Active,-1,19:02:13,land,2019,TRUE,TRUE
Wall,FW,2019-08-21,-129.348021221755,52.8606136152977,1,Active,-1,19:03:09,land,2019,TRUE,TRUE
Wall,FW,2019-08-21,-129.347520558873,52.8608211224971,1,Active,-1,19:03:42,land,2019,TRUE,TRUE
Wall,FW,2019-08-22,-129.351929276507,52.858862901883,1,Active,-1,08:56:48,land,2019,TRUE,TRUE
Wall,FW,2019-08-22,-129.353691203205,52.8587493109181,1,Active,-1,08:57:50,land,2019,TRUE,TRUE
Wall,FW,2019-08-22,-129.415643050684,52.8734584189311,1,Active,-1,12:06:10,land,2019,TRUE,TRUE
Wall,FW,2019-08-24,-129.347821733972,52.8638165315422,1,Active,-1,10:55:32,land,2019,TRUE,TRUE
Wall,FW,2019-08-24,-129.347110416945,52.8645981858092,1,Active,-1,12:00:40,land,2019,TRUE,TRUE
Wall,FW,2019-08-24,-129.355493398049,52.8620596102696,1,Active,-1,14:12:27,land,2019,TRUE,TRUE
Wall,FW,2019-08-24,-129.353333105899,52.8630650101307,4,Active,-1,15:54:56,land,2019,TRUE,TRUE
Wall,FW,2019-08-24,-129.350212438233,52.8646094309778,2,Active,-1,18:59:24,land,2019,TRUE,TRUE
Wall,FW,2019-08-24,-129.355998991898,52.874208041628,2,Active,-1,18:59:31,land,2019,TRUE,TRUE
Wall,FW,2019-08-24,-129.364862816436,52.8674490289883,1,Active,-1,19:03:25,land,2019,TRUE,TRUE
Wall,FW,2019-08-24,-129.364862816436,52.8674490289883,1,Active,-1,19:03:32,land,2019,TRUE,TRUE
Wall,FW,2019-08-24,-129.35032738912,52.8697912602387,4,Active,-1,20:05:03,land,2019,TRUE,TRUE
Wall,FW,2019-09-05,-129.386867845629,52.8580239857788,1,Travel-W,-1,09:00:55,land,2019,TRUE,TRUE
Wall,FW,2019-09-05,-129.353202268473,52.8586484732809,1,Travel-W,-1,13:16:14,land,2019,TRUE,FALSE
Wall,FW,2019-09-08,-129.334008883829,52.8606788200673,1,Travel-S,-1,09:15:19,land,2019,TRUE,TRUE
Wall,FW,2019-09-08,-129.341029126871,52.8593504046426,1,Active,-1,13:56:26,land,2019,TRUE,TRUE
Wall,FW,2019-09-08,-129.344990721175,52.8661863469219,1,Active,-1,14:09:17,land,2019,TRUE,TRUE
whaling,FW,1954-08-02,-129.3333,52.8167,1,NA,male,NA,land,1954,TRUE,FALSE
whaling,FW,1954-08-02,-129.3333,52.8167,1,NA,male,NA,land,1954,TRUE,FALSE
whaling,FW,1954-08-03,-129.3333,52.8167,1,NA,female,NA,land,1954,TRUE,FALSE
whaling,FW,1955-07-24,-129.0667,53,1,NA,male,NA,land,1955,TRUE,FALSE
whaling,FW,1955-07-24,-129.1167,53.2,1,NA,female,NA,land,1955,TRUE,TRUE
whaling,FW,1955-07-24,-129.1167,53.2,1,NA,male,NA,land,1955,TRUE,TRUE
whaling,FW,1955-07-24,-129.1167,53.2,1,NA,female,NA,land,1955,TRUE,TRUE
whaling,FW,1955-07-24,-129.1167,53.2,1,NA,female,NA,land,1955,TRUE,TRUE
whaling,FW,1955-07-15,-129.5,52.6667,1,NA,female,NA,land,1955,FALSE,TRUE
whaling,FW,1955-07-15,-129.5,52.6667,1,NA,male,NA,land,1955,FALSE,TRUE
whaling,FW,1955-07-15,-129.5,52.6667,1,NA,male,NA,land,1955,FALSE,TRUE
whaling,FW,1955-07-31,-129.4667,52.65,1,NA,male,NA,land,1955,FALSE,TRUE
whaling,FW,1955-08-09,-129.5,52.6667,1,NA,female,NA,land,1955,FALSE,TRUE
whaling,FW,1955-08-18,-129.5,52.6667,1,NA,male,NA,land,1955,FALSE,TRUE
whaling,FW,1955-08-26,-129.5,52.6667,1,NA,female,NA,land,1955,FALSE,TRUE
whaling,FW,1956-08-14,-129.1667,53.2,1,NA,female,NA,land,1956,TRUE,TRUE
whaling,FW,1956-08-14,-129.1667,53.2,1,NA,female,NA,land,1956,TRUE,TRUE
whaling,FW,1956-08-14,-129.1667,53.2,1,NA,male,NA,land,1956,TRUE,TRUE
whaling,FW,1956-08-26,-129.75,52.8,1,NA,female,NA,land,1956,FALSE,TRUE
whaling,FW,1956-08-26,-129.75,52.8,1,NA,female,NA,land,1956,FALSE,TRUE
whaling,FW,1956-08-26,-129.75,52.8,1,NA,female,NA,land,1956,FALSE,TRUE
whaling,FW,1956-08-27,-129.75,52.8,1,NA,female,NA,land,1956,FALSE,TRUE
whaling,FW,1956-08-26,-129.75,52.8,1,NA,male,NA,land,1956,FALSE,TRUE
whaling,FW,1957-08-28,-129.4167,52.9167,1,NA,male,NA,land,1957,TRUE,TRUE
whaling,FW,1957-08-21,-129.3333,52.9,1,NA,male,NA,land,1957,TRUE,TRUE
whaling,FW,1957-08-29,-129.25,53.0833,1,NA,female,NA,land,1957,TRUE,TRUE
whaling,FW,1958-09-08,-128.8667,52.5167,1,NA,male,NA,land,1958,FALSE,TRUE
whaling,FW,1958-09-06,-129.2667,53.3333,1,NA,female,NA,land,1958,TRUE,TRUE
whaling,FW,1959-08-26,-129.6667,52.5,1,NA,male,NA,land,1959,FALSE,TRUE
whaling,FW,1959-08-26,-129.2,53.0333,1,NA,male,NA,land,1959,TRUE,TRUE
whaling,FW,1963-07-25,-129.3333,53,1,NA,male,NA,land,1963,TRUE,FALSE
whaling,FW,1963-07-25,-129.3,52.8833,1,NA,male,NA,land,1963,TRUE,TRUE
whaling,FW,1963-07-25,-129.3,52.8833,1,NA,female,NA,land,1963,TRUE,TRUE
whaling,FW,1963-07-26,-129.4167,53.1667,1,NA,male,NA,land,1963,TRUE,TRUE
whaling,FW,1963-07-28,-129.3,52.8833,1,NA,female,NA,land,1963,TRUE,TRUE
whaling,FW,1963-07-28,-129.7167,52.6,1,NA,female,NA,land,1963,FALSE,TRUE
whaling,FW,1963-07-28,-129.0833,52.8667,1,NA,female,NA,land,1963,TRUE,FALSE
whaling,FW,1963-07-30,-129.3,52.8833,1,NA,male,NA,land,1963,TRUE,TRUE
whaling,FW,1963-08-01,-129.9,52.55,1,NA,male,NA,land,1963,FALSE,TRUE
whaling,FW,1963-08-01,-130.2167,52.7167,1,NA,female,NA,land,1963,FALSE,TRUE
whaling,FW,1963-08-01,-129.75,52.9333,1,NA,female,NA,land,1963,FALSE,TRUE
whaling,FW,1963-08-06,-129.3,52.8833,1,NA,female,NA,land,1963,TRUE,TRUE
whaling,FW,1963-08-06,-130.0833,52.9167,1,NA,male,NA,land,1963,FALSE,TRUE
whaling,FW,1963-08-06,-130,52.9167,1,NA,female,NA,land,1963,FALSE,TRUE
whaling,FW,1963-08-06,-129.3,52.8833,1,NA,male,NA,land,1963,TRUE,TRUE
whaling,FW,1963-08-09,-130,52.6667,1,NA,male,NA,land,1963,FALSE,TRUE
whaling,FW,1963-08-09,-130,52.6667,1,NA,male,NA,land,1963,FALSE,TRUE
whaling,FW,1963-08-09,-130.1,52.75,1,NA,male,NA,land,1963,FALSE,TRUE
whaling,FW,1963-08-09,-129.9833,52.7833,1,NA,female,NA,land,1963,FALSE,TRUE
whaling,FW,1963-08-08,-130.4167,53.1167,1,NA,female,NA,land,1963,FALSE,TRUE
whaling,FW,1963-08-12,-130.3667,53.15,1,NA,female,NA,land,1963,FALSE,TRUE
whaling,FW,1963-08-12,-130.3667,53.15,1,NA,male,NA,land,1963,FALSE,TRUE
whaling,FW,1963-08-12,-130,52.6667,1,NA,male,NA,land,1963,FALSE,TRUE
whaling,FW,1963-08-12,-130.1667,52.8333,1,NA,male,NA,land,1963,FALSE,TRUE
whaling,FW,1963-08-12,-130.1667,52.8333,1,NA,male,NA,land,1963,FALSE,TRUE
whaling,FW,1963-08-11,-130.3333,52.95,1,NA,male,NA,land,1963,FALSE,TRUE
whaling,FW,1963-08-23,-129.6333,52.5,1,NA,male,NA,land,1963,FALSE,TRUE
whaling,FW,1963-08-23,-129.3333,52.9167,1,NA,female,NA,land,1963,TRUE,TRUE
whaling,FW,1963-08-23,-129.3333,52.9167,1,NA,female,NA,land,1963,TRUE,TRUE
whaling,FW,1963-08-24,-129.6667,52.6667,1,NA,male,NA,land,1963,FALSE,TRUE
whaling,FW,1963-08-25,-129.3,52.8833,1,NA,male,NA,land,1963,TRUE,TRUE
whaling,FW,1963-08-25,-129.6667,52.8667,1,NA,male,NA,land,1963,FALSE,TRUE
whaling,FW,1963-08-26,-129.5667,52.6667,1,NA,male,NA,land,1963,FALSE,TRUE
whaling,FW,1963-08-26,-129.6333,52.6167,1,NA,male,NA,land,1963,FALSE,TRUE
whaling,FW,1963-09-03,-129.3,52.9167,1,NA,male,NA,land,1963,TRUE,TRUE
whaling,FW,1963-09-03,-129.3,52.9167,1,NA,female,NA,land,1963,TRUE,TRUE
whaling,FW,1963-09-04,-129.3,52.8667,1,NA,male,NA,land,1963,TRUE,TRUE
whaling,FW,1963-09-04,-129.3,52.8667,1,NA,female,NA,land,1963,TRUE,TRUE
whaling,FW,1963-09-16,-129.3,52.8667,1,NA,female,NA,land,1963,TRUE,TRUE
whaling,FW,1963-09-16,-129.2,52.8333,1,NA,male,NA,land,1963,TRUE,TRUE
whaling,FW,1963-09-16,-129.3,52.8667,1,NA,female,NA,land,1963,TRUE,TRUE
whaling,FW,1964-06-09,-129.3833,52.9,1,NA,female,NA,land,1964,TRUE,TRUE
whaling,FW,1964-09-07,-129.4667,52.9333,1,NA,female,NA,land,1964,TRUE,TRUE
whaling,FW,1964-09-18,-129.2,52.9167,1,NA,male,NA,land,1964,TRUE,TRUE
whaling,FW,1964-09-19,-129.25,53,1,NA,male,NA,land,1964,TRUE,TRUE
whaling,FW,1964-09-19,-129.25,53,1,NA,male,NA,land,1964,TRUE,TRUE
whaling,FW,1965-08-18,-129.3333,52.9,1,NA,male,NA,land,1965,TRUE,TRUE
whaling,FW,1965-08-19,-129.4167,52.9,1,NA,female,NA,land,1965,TRUE,TRUE
whaling,FW,1965-08-23,-129.3333,52.9,1,NA,female,NA,land,1965,TRUE,TRUE
whaling,FW,1965-08-26,-129.75,52.6333,1,NA,male,NA,land,1965,FALSE,TRUE
whaling,FW,1965-09-02,-129.2667,52.9,1,NA,female,NA,land,1965,TRUE,TRUE
whaling,FW,1965-09-02,-129.2667,52.9,1,NA,female,NA,land,1965,TRUE,TRUE
whaling,FW,1965-09-02,-129.2667,52.9,1,NA,female,NA,land,1965,TRUE,TRUE
whaling,FW,1965-09-02,-129.2667,52.9,1,NA,male,NA,land,1965,TRUE,TRUE
whaling,FW,1965-09-03,-129.2333,52.9833,1,NA,male,NA,land,1965,TRUE,TRUE
whaling,FW,1965-09-05,-129.4,52.85,1,NA,male,NA,land,1965,TRUE,TRUE
whaling,FW,1965-09-15,-129.25,52.9,1,NA,female,NA,land,1965,TRUE,TRUE
whaling,FW,1966-08-15,-130,53,1,NA,male,NA,land,1966,FALSE,TRUE
whaling,FW,1966-08-19,-129.9167,52.95,1,NA,male,NA,land,1966,FALSE,TRUE
whaling,FW,1966-08-19,-129.9167,52.95,1,NA,male,NA,land,1966,FALSE,TRUE
whaling,FW,1966-08-22,-129.5,52.8833,1,NA,male,NA,land,1966,FALSE,TRUE
whaling,FW,1966-08-27,-129.5,52.8833,1,NA,female,NA,land,1966,FALSE,TRUE
whaling,FW,1966-08-27,-129.5,52.8833,1,NA,male,NA,land,1966,FALSE,TRUE
whaling,FW,1966-08-29,-129.3333,52.9167,1,NA,male,NA,land,1966,TRUE,TRUE
whaling,FW,1966-08-29,-129.3333,52.9167,1,NA,male,NA,land,1966,TRUE,TRUE
whaling,FW,1966-08-29,-130,52.8333,1,NA,male,NA,land,1966,FALSE,TRUE
whaling,FW,1966-08-29,-130,52.8333,1,NA,male,NA,land,1966,FALSE,TRUE
whaling,FW,1966-08-31,-130.1667,53,1,NA,female,NA,land,1966,FALSE,TRUE
whaling,FW,1966-08-31,-130.1667,53,1,NA,male,NA,land,1966,FALSE,TRUE
whaling,FW,1966-09-04,-129.7667,52.5833,1,NA,male,NA,land,1966,FALSE,TRUE
whaling,FW,1927-05-25,-130.1667,52.6667,1,NA,male,NA,land,1927,FALSE,TRUE
whaling,FW,1927-06-05,-129.4167,52.75,1,NA,male,NA,land,1927,FALSE,TRUE
whaling,FW,1927-06-07,-129.5,52.5,1,NA,male,NA,land,1927,FALSE,TRUE
whaling,FW,1927-06-07,-129.9167,52.8333,1,NA,female,NA,land,1927,FALSE,TRUE
whaling,FW,1927-06-14,-130,53,1,NA,male,NA,land,1927,FALSE,TRUE
whaling,FW,1927-06-17,-129.75,52.5,1,NA,male,NA,land,1927,FALSE,TRUE
whaling,FW,1927-06-17,-130.5833,53,1,NA,male,NA,land,1927,FALSE,TRUE
whaling,FW,1927-06-19,-129.6667,52.5,1,NA,male,NA,land,1927,FALSE,TRUE
whaling,FW,1927-06-19,-130.25,52.6667,1,NA,female,NA,land,1927,FALSE,TRUE
whaling,FW,1927-06-27,-130,52.4167,1,NA,male,NA,land,1927,FALSE,TRUE
whaling,FW,1927-06-29,-130.1667,52.5,1,NA,female,NA,land,1927,FALSE,TRUE
whaling,FW,1927-06-29,-130.25,52.6667,1,NA,female,NA,land,1927,FALSE,TRUE
whaling,FW,1927-07-06,-130.3333,52.75,1,NA,male,NA,land,1927,FALSE,TRUE
whaling,FW,1927-07-06,-130.3333,52.75,1,NA,male,NA,land,1927,FALSE,TRUE
whaling,FW,1927-07-10,-129.75,52.4167,1,NA,female,NA,land,1927,FALSE,TRUE
whaling,FW,1965-09-27,-129.2667,52.9333,1,NA,male,NA,land,1965,TRUE,TRUE
whaling,FW,1965-09-18,-129.25,53,1,NA,female,NA,land,1965,TRUE,TRUE
